"periode_data","tahun","nama_provinsi","nama_kabupaten_kota","nama_kecamatan","nama_kelurahan","jenis_kelamin","usia","jumlah"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","65","474"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","65","674"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","65","500"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","65","668"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","65","193"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","65","429"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","65","1033"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Perempuan","65","769"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN","Perempuan","65","526"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KELAPA DUA","Perempuan","65","491"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","DURI KEPA","Perempuan","65","1644"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","65","1184"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","65","757"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","65","954"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","65","696"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Perempuan","65","1070"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","KAMAL","Perempuan","65","650"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","PEGADUNGAN","Perempuan","65","990"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","PALMERAH","Perempuan","65","1276"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","SLIPI","Perempuan","65","382"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU UTARA","Perempuan","65","497"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","JATI PULO","Perempuan","65","648"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","KEMANGGISAN","Perempuan","65","861"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU SELATAN","Perempuan","65","391"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA","Perempuan","65","766"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA UTARA","Perempuan","65","996"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA SELATAN","Perempuan","65","621"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","SRENGSENG","Perempuan","65","793"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","JOGLO","Perempuan","65","866"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN","Perempuan","65","606"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET TIMUR","Perempuan","65","594"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET BARAT","Perempuan","65","677"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","MENTENG DALAM","Perempuan","65","832"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","KEBON BARU","Perempuan","65","883"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","BUKIT DURI","Perempuan","65","877"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI SELATAN","Perempuan","65","536"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI","Perempuan","65","682"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","SETIA BUDI","Perempuan","65","90"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET SEMANGGI","Perempuan","65","78"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET KUNINGAN","Perempuan","65","347"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET","Perempuan","65","242"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","MENTENG ATAS","Perempuan","65","628"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","PASAR MANGGIS","Perempuan","65","520"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","GUNTUR","Perempuan","65","163"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KUNINGAN TIMUR","Perempuan","65","173"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","MAMPANG PRAPATAN","Perempuan","65","372"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","BANGKA","Perempuan","65","419"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","PELA MAMPANG","Perempuan","65","971"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","TEGAL PARANG","Perempuan","65","569"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","KUNINGAN BARAT","Perempuan","65","258"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PASAR MINGGU","Perempuan","65","788"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","JATI PADANG","Perempuan","65","829"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","CILANDAK TIMUR","Perempuan","65","454"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","RAGUNAN","Perempuan","65","905"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN TIMUR","Perempuan","65","1087"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN BARAT","Perempuan","65","867"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","KEBAGUSAN","Perempuan","65","723"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA UTARA","Perempuan","65","924"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","PONDOK PINANG","Perempuan","65","1640"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","CIPULIR","Perempuan","65","847"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL UTARA","Perempuan","65","941"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL SELATAN","Perempuan","65","918"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA SELATAN","Perempuan","65","1028"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CILANDAK BARAT","Perempuan","65","1300"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","LEBAK BULUS","Perempuan","65","961"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","PONDOK LABU","Perempuan","65","1094"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","GANDARIA SELATAN","Perempuan","65","452"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CIPETE SELATAN","Perempuan","65","608"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","MELAWAI","Perempuan","65","119"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GUNUNG","Perempuan","65","338"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","KRAMAT PELA","Perempuan","65","339"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","SELONG","Perempuan","65","131"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","RAWA BARAT","Perempuan","65","189"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","SENAYAN","Perempuan","65","103"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Perempuan","65","183"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Perempuan","65","291"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Perempuan","65","998"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Perempuan","65","695"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","PANCORAN","Perempuan","65","429"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","KALIBATA","Perempuan","65","950"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","RAWA JATI","Perempuan","65","452"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","DUREN TIGA","Perempuan","65","700"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","PENGADEGAN","Perempuan","65","488"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","CIKOKO","Perempuan","65","278"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","JAGAKARSA","Perempuan","65","1012"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","SRENGSENG SAWAH","Perempuan","65","1189"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Perempuan","65","602"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Perempuan","65","996"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Perempuan","65","738"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Perempuan","65","541"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Perempuan","65","640"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","BINTARO","Perempuan","65","1126"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN UTARA","Perempuan","65","1073"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN SELATAN","Perempuan","65","702"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","ULUJAMI","Perempuan","65","860"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PISANGAN BARU","Perempuan","65","713"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU UTARA","Perempuan","65","644"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KAYU MANIS","Perempuan","65","576"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PAL MERIAM","Perempuan","65","503"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KEBON MANGGIS","Perempuan","65","451"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU SELATAN","Perempuan","65","925"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PULO GADUNG","Perempuan","65","762"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PISANGAN TIMUR","Perempuan","65","889"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","CIPINANG","Perempuan","65","1030"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATINEGARA KAUM","Perempuan","65","431"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","RAWAMANGUN","Perempuan","65","1040"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","KAYU PUTIH","Perempuan","65","1300"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATI","Perempuan","65","1104"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Perempuan","65","508"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Perempuan","65","874"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Perempuan","65","374"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Perempuan","65","508"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Perempuan","65","972"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Perempuan","65","1648"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR SELATAN","Perempuan","65","698"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR UTARA","Perempuan","65","1014"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KRAMAT JATI","Perempuan","65","673"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KAMPUNG TENGAH","Perempuan","65","768"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","DUKUH","Perempuan","65","442"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BATU AMPAR","Perempuan","65","896"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG","Perempuan","65","503"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN","Perempuan","65","908"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG","Perempuan","65","729"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG","Perempuan","65","745"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","BARU","Perempuan","65","308"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","CIJANTUNG","Perempuan","65","738"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI","Perempuan","65","652"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON","Perempuan","65","627"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","JATINEGARA","Perempuan","65","908"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","RAWA TERATE","Perempuan","65","310"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN","Perempuan","65","1411"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR","Perempuan","65","789"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PULO GEBANG","Perempuan","65","1539"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG","Perempuan","65","445"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG BARAT","Perempuan","65","575"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT","Perempuan","65","1509"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK BAMBU","Perempuan","65","1550"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","KLENDER","Perempuan","65","1557"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KELAPA","Perempuan","65","1731"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA SARI","Perempuan","65","1042"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA JAYA","Perempuan","65","1152"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KOPI","Perempuan","65","748"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MAKASAR","MAKASAR","Perempuan","65","766"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MAKASAR","PINANG RANTI","Perempuan","65","419"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MAKASAR","KEBON PALA","Perempuan","65","978"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MAKASAR","HALIM PERDANA KUSUMAH","Perempuan","65","379"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MAKASAR","CIPINANG MELAYU","Perempuan","65","1058"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIRACAS","Perempuan","65","927"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIBUBUR","Perempuan","65","1318"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIRACAS","KELAPA DUA WETAN","Perempuan","65","778"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIRACAS","SUSUKAN","Perempuan","65","640"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIRACAS","RAMBUTAN","Perempuan","65","639"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CIPAYUNG","Perempuan","65","399"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CILANGKAP","Perempuan","65","359"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU UTARA","Laki-laki","65","797"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KAYU MANIS","Laki-laki","65","736"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PAL MERIAM","Laki-laki","65","653"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KEBON MANGGIS","Laki-laki","65","647"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU SELATAN","Laki-laki","65","1112"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PULO GADUNG","Laki-laki","65","827"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PISANGAN TIMUR","Laki-laki","65","1140"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","CIPINANG","Laki-laki","65","1282"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATINEGARA KAUM","Laki-laki","65","436"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","RAWAMANGUN","Laki-laki","65","1351"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","KAYU PUTIH","Laki-laki","65","1527"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATI","Laki-laki","65","1385"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki-laki","65","630"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki-laki","65","1150"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki-laki","65","421"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki-laki","65","622"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki-laki","65","1332"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki-laki","65","1570"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR SELATAN","Laki-laki","65","782"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR UTARA","Laki-laki","65","1085"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KRAMAT JATI","Laki-laki","65","859"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KAMPUNG TENGAH","Laki-laki","65","781"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","DUKUH","Laki-laki","65","429"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BATU AMPAR","Laki-laki","65","887"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG","Laki-laki","65","485"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN","Laki-laki","65","1030"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG","Laki-laki","65","854"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG","Laki-laki","65","776"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","BARU","Laki-laki","65","324"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","CIJANTUNG","Laki-laki","65","663"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI","Laki-laki","65","640"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON","Laki-laki","65","586"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","JATINEGARA","Laki-laki","65","844"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","RAWA TERATE","Laki-laki","65","291"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN","Laki-laki","65","1087"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR","Laki-laki","65","623"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PULO GEBANG","Laki-laki","65","1244"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG","Laki-laki","65","437"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG BARAT","Laki-laki","65","532"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT","Laki-laki","65","1506"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK BAMBU","Laki-laki","65","1399"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","KLENDER","Laki-laki","65","1474"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KELAPA","Laki-laki","65","1477"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA SARI","Laki-laki","65","1053"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA JAYA","Laki-laki","65","1228"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KOPI","Laki-laki","65","701"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MAKASAR","MAKASAR","Laki-laki","65","735"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MAKASAR","PINANG RANTI","Laki-laki","65","384"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MAKASAR","KEBON PALA","Laki-laki","65","877"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MAKASAR","HALIM PERDANA KUSUMAH","Laki-laki","65","374"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","MAKASAR","CIPINANG MELAYU","Laki-laki","65","995"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIRACAS","Laki-laki","65","763"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIBUBUR","Laki-laki","65","1233"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIRACAS","KELAPA DUA WETAN","Laki-laki","65","688"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIRACAS","SUSUKAN","Laki-laki","65","593"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIRACAS","RAMBUTAN","Laki-laki","65","589"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CIPAYUNG","Laki-laki","65","393"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CILANGKAP","Laki-laki","65","331"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","PONDOK RANGGON","Laki-laki","65","311"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","MUNJUL","Laki-laki","65","366"
"2015","2015","PROVINSI DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","SETU","Laki-laki","65","327"
